start_station_id,start_station_name,Outflow,Inflow,Net_Balance,Total_Volume
6830.02,E 63 St & 3 Ave,49464.0,47416,2048.0,96880.0
6830.04,3 Ave & E 62 St,50002.0,49882,120.0,99884.0
6836.07,34 Ave & 13 St,4707.0,4747,-40.0,9454.0
6839.04,E 58 St & Madison Ave,43069.0,42545,524.0,85614.0
6839.15,Central Park S & Grand Army Plaza,80605.0,79716,889.0,160321.0
6840.02,98 St & 25 Ave,910.0,933,-23.0,1843.0
6842.02,46 St & 28 Ave,6686.0,6592,94.0,13278.0
6847.02,Broadway & W 56 St,50920.0,46168,4752.0,97088.0
6847.05,7 Ave & W 55 St,46412.0,46300,112.0,92712.0
6848.04,88 St & Astoria Blvd,1913.0,1964,-51.0,3877.0
6850.01,38 St & 30 Ave,23663.0,23468,195.0,47131.0
6854.05,W 50 St & 9 Ave,53226.0,51950,1276.0,105176.0
6855.02,81 St & 24 Ave,1486.0,1503,-17.0,2989.0
6857.09,31 Ave & 30 St,20917.0,21033,-116.0,41950.0
6860.12,E 65 St & 2 Ave,38962.0,38297,665.0,77259.0
6865.03,21 St & 31 Dr,13446.0,13502,-56.0,26948.0
6869.06,Butler St & 27 Ave,1590.0,1602,-12.0,3192.0
6869.1,Gillmore St & 27 Ave,30.0,672,-642.0,702.0
6869.10,Gillmore St & 27 Ave,1402.0,763,639.0,2165.0
6873.01,34 Ave & Vernon Blvd,11114.0,12922,-1808.0,24036.0
6873.01,34th Ave & Vernon Blvd,1733.0,12922,-11189.0,14655.0
6876.04,Central Park S & 6 Ave,109319.0,109389,-70.0,218708.0
6877.05,Jackson Mill Rd & 24 Ave,1556.0,1394,162.0,2950.0
6877.06,25 Ave & 96 St,843.0,827,16.0,1670.0
6879.04,28 Ave & 44 St,10026.0,9960,66.0,19986.0
6884.03,W 56 St & 8 Ave,65803.0,64825,978.0,130628.0
6885.01,24 Ave & 87 St,1494.0,1488,6.0,2982.0
6887.03,35 St & 30 Ave,17908.0,17760,148.0,35668.0
6889.12,E 72 St & York Ave,75774.0,76003,-229.0,151777.0
6890.01,W 53 St & 10 Ave,64739.0,64076,663.0,128815.0
6890.06,W 50 St & 10 Ave,41793.0,39621,2172.0,81414.0
6893.1,31 Ave & Crescent St,473.0,4306,-3833.0,4779.0
6893.10,31 Ave & Crescent St,15941.0,12179,3762.0,28120.0
6896.16,E 68 St & 3 Ave,41004.0,40958,46.0,81962.0
6901.01,Broadway & 12 St,10013.0,10070,-57.0,20083.0
6904.06,5 Ave & E 63 St,36799.0,36471,328.0,73270.0
6905.02,100 St & Humphreys St,909.0,939,-30.0,1848.0
6907.03,46 St & 25 Ave,5430.0,5084,346.0,10514.0
6912.01,7 Ave & Central Park South,115001.0,113749,1252.0,228750.0
6913.03,24 Ave & 92 St,880.0,888,-8.0,1768.0
6915.02,Steinway St & 28 Ave,22096.0,21948,148.0,44044.0
6920.05,W 54 St & 9 Ave,70443.0,66958,3485.0,137401.0
6921.04,23 Ave & 83 St,2025.0,2053,-28.0,4078.0
6923.2,31 St & Newtown Ave,949.0,1776,-827.0,2725.0
6923.20,31 St & Newtown Ave,36382.0,35637,745.0,72019.0
6925.09,2 Ave & E 72 St,73932.0,73899,33.0,147831.0
6926.01,W 52 St & 11 Ave,49399.0,48622,777.0,98021.0
6927.03,Ditmars Blvd & 76 St,3218.0,3234,-16.0,6452.0
6929.01,23 St & 31 Ave,12514.0,12491,23.0,25005.0
6932.14,E 67 St & Park Ave,27014.0,26517,497.0,53531.0
6932.15,E 68 St & Madison Ave,30121.0,29408,713.0,59529.0
6935.01,Ditmars Blvd & 48 St,4227.0,4241,-14.0,8468.0
6937.07,Vernon Blvd & 10 St,11945.0,12121,-176.0,24066.0
6941.03,97 St & 23 Ave,1834.0,1859,-25.0,3693.0
6943.07,25 Ave & 41 St,16069.0,15985,84.0,32054.0
6948.1,Broadway & W 58 St,3824.0,4261,-437.0,8085.0
6948.10,Broadway & W 58 St,128269.0,126371,1898.0,254640.0
6949.03,91 St & 23 Ave,1267.0,1275,-8.0,2542.0
6951.03,28 Ave & 35 St,12573.0,12175,398.0,24748.0
6953.08,E 74 St & 1 Ave,66130.0,66397,-267.0,132527.0
6955.01,W 56 St & 10 Ave,53859.0,50616,3243.0,104475.0
6955.05,W 54 St & 11 Ave,80689.0,78971,1718.0,159660.0
6958.06,Crescent St & 30 Ave,24206.0,24297,-91.0,48503.0
6960.12,3 Ave & E 71 St,31526.0,31306,220.0,62832.0
6964.05,Ditmars Blvd & 73 St,2143.0,2144,-1.0,4287.0
6966.04,31 Ave & 14 St,13312.0,13351,-39.0,26663.0
6969.08,E 66 St & Madison Ave,23361.0,22290,1071.0,45651.0
6970.02,Ditmars Blvd & 102 St,2640.0,2665,-25.0,5305.0
6978.04,Ditmars Blvd & 94 St,4056.0,4068,-12.0,8124.0
6981.16,37 St & 24 Ave,7345.0,7356,-11.0,14701.0
6986.07,Columbus Ave & W 59 St,67170.0,65627,1543.0,132797.0
6989.07,31 St & Astoria Blvd,16871.0,16795,76.0,33666.0
6991.12,E 75 St & 3 Ave,33778.0,33907,-129.0,67685.0
6994.06,Ditmars Blvd & 79 St,2919.0,2963,-44.0,5882.0
6996.01,30 Ave & 21 St,7548.0,7579,-31.0,15127.0
6998.08,E 72 St & Park Ave,41302.0,41849,-547.0,83151.0
7003.06,Vernon Blvd & 31 Ave,18160.0,18289,-129.0,36449.0
7009.02,Steinway St & 23 Ave,7076.0,7116,-40.0,14192.0
7009.06,43 St & 23 Ave,6028.0,5977,51.0,12005.0
7014.12,Broadway & W 61 St,76264.0,73369,2895.0,149633.0
7018.01,31 St & Hoyt Ave N,14308.0,14354,-46.0,28662.0
7020.02,E 77 St & 1 Ave,75249.0,75413,-164.0,150662.0
7023.04,W 59 St & 10 Ave,66624.0,64814,1810.0,131438.0
7026.08,Newtown Ave & 23 St,16293.0,16265,28.0,32558.0
7028.04,3 Ave & E 72 St,34293.0,34203,90.0,68496.0
7032.02,76 St & 21 Ave,3350.0,3400,-50.0,6750.0
7032.06,Hazen St & 20 Ave,2542.0,2552,-10.0,5094.0
7034.09,30 Ave & 12 St,5924.0,5877,47.0,11801.0
7039.03,Ditmars Blvd & 43 St,11123.0,11120,3.0,22243.0
7047.07,35 St & 23 Ave,6971.0,6977,-6.0,13948.0
7049.04,E 82 St & East End Ave,29659.0,29607,52.0,59266.0
7052.01,W 63 St & Broadway,58516.0,58540,-24.0,117056.0
7057.07,E 78 St & 2 Ave,30186.0,30205,-19.0,60391.0
7059.01,11 Ave & W 59 St,52684.0,53305,-621.0,105989.0
7059.08,West End Ave & W 60 St,93777.0,94086,-309.0,187863.0
7060.02,21 Ave & 80 St,2325.0,2331,-6.0,4656.0
7062.07,18 St & 27 Ave,12497.0,12529,-32.0,25026.0
7066.01,20 Ave & 48 St,3349.0,3417,-68.0,6766.0
7068.07,8 St & Astoria Blvd,8440.0,8491,-51.0,16931.0
7074.01,Steinway St & Ditmars Blvd,6170.0,6162,8.0,12332.0
7079.06,Central Park W & W 68 St,73916.0,74871,-955.0,148787.0
7079.06,Central Park West & W 68 St,2175.0,74871,-72696.0,77046.0
7082.08,23 Ave & 31 St,14920.0,14993,-73.0,29913.0
7082.14,23 Rd & 31 St,4685.0,4665,20.0,9350.0
7084.12,E 81 St & York Ave,43469.0,43276,193.0,86745.0
7092.06,E 77 St & 3 Ave,51087.0,51239,-152.0,102326.0
7098.05,27 Ave & 9 St,10073.0,10047,26.0,20120.0
7100.07,5 Ave & E 72 St,78405.0,78753,-348.0,157158.0
7111.1,36 St & Ditmars Blvd,358.0,5195,-4837.0,5553.0
7111.10,36 St & Ditmars Blvd,12160.0,7381,4779.0,19541.0
7113.08,East End Ave & E 86 St,20669.0,20854,-185.0,41523.0
7116.04,W 67 St & Broadway,77212.0,76832,380.0,154044.0
7119.04,24 Ave & 29 St,9901.0,10033,-132.0,19934.0
7121.02,E 80 St & 2 Ave,44437.0,44609,-172.0,89046.0
7123.04,W 64 St & Thelonious Monk Circle,64993.0,64211,782.0,129204.0
7126.01,21 St & Hoyt Ave S,16021.0,16013,8.0,32034.0
7128.08,E 76 St & Park Ave,42206.0,42415,-209.0,84621.0
7132.08,27 Ave & 3 St,5724.0,5760,-36.0,11484.0
7137.04,Steinway St & 21 Ave,8732.0,8768,-36.0,17500.0
7141.07,Central Park W & W 72 St,70645.0,72989,-2344.0,143634.0
7141.07,Central Park West & W 72 St,2591.0,72989,-70398.0,75580.0
7144.02,31 St & Ditmars Blvd,34306.0,34397,-91.0,68703.0
7146.04,E 85 St & York Ave,24173.0,24217,-44.0,48390.0
7149.05,Amsterdam Ave & W 66 St,40986.0,41046,-60.0,82032.0
7152.1,24 Ave & 26 St,280.0,2554,-2274.0,2834.0
7152.10,24 Ave & 26 St,10537.0,8349,2188.0,18886.0
7154.1,3 Ave & E 82 St,1368.0,31138,-29770.0,32506.0
7154.10,3 Ave & E 82 St,54335.0,24956,29379.0,79291.0
7159.08,Astoria Park S & Shore Blvd,15241.0,15205,36.0,30446.0
7161.08,5 Ave & E 78 St,53202.0,53137,65.0,106339.0
7163.07,20 Ave & 42 St,3855.0,3890,-35.0,7745.0
7165.01,26 Ave & 2 St,6723.0,6729,-6.0,13452.0
7170.04,35 St & 21 Ave,5109.0,5138,-29.0,10247.0
7175.05,Columbus Ave & W 72 St,96529.0,96408,121.0,192937.0
7178.02,23 Ave & 27 St,8170.0,8194,-24.0,16364.0
7180.02,E 84 St & 1 Ave,34569.0,34794,-225.0,69363.0
7183.03,Riverside Blvd & W 67 St,63084.0,62500,584.0,125584.0
7186.15,19 St & 24 Ave,12648.0,12698,-50.0,25346.0
7188.1,E 81 St & Park Ave,726.0,5783,-5057.0,6509.0
7188.10,E 81 St & Park Ave,23964.0,19194,4770.0,43158.0
7188.13,Madison Ave & E 82 St,47638.0,47816,-178.0,95454.0
7196.04,20 Ave & 38 St,6629.0,6700,-71.0,13329.0
7202.07,31 St & 21 Ave,7727.0,7747,-20.0,15474.0
7204.08,E 89 St & York Ave,36036.0,36141,-105.0,72177.0
7207.08,W 70 St & Amsterdam Ave,79232.0,78470,762.0,157702.0
7210.07,21 St & 23 Ave,5108.0,5120,-12.0,10228.0
7212.05,E 85 St & 3 Ave,62933.0,63278,-345.0,126211.0
7220.01,Steinway St & 19 Ave,3013.0,3037,-24.0,6050.0
7230.1,W 74 St & Columbus Ave,1002.0,13479,-12477.0,14481.0
7230.10,W 74 St & Columbus Ave,37060.0,24513,12547.0,61573.0
7233.05,Crescent St & Ditmars Blvd,7317.0,7340,-23.0,14657.0
7235.13,E 88 St & 1 Ave,43995.0,44211,-216.0,88206.0
7243.04,E 84 St & Park Ave,31949.0,32140,-191.0,64089.0
7253.04,Central Park W & W 76 St,45306.0,47184,-1878.0,92490.0
7253.04,Central Park West & W 76 St,2326.0,47184,-44858.0,49510.0
7256.01,20 Ave & 31 St,3443.0,3462,-19.0,6905.0
7260.09,Amsterdam Ave & W 73 St,90351.0,89734,617.0,180085.0
7265.1,E 89 St & 3 Ave,1057.0,6626,-5569.0,7683.0
7265.10,E 89 St & 3 Ave,42893.0,37577,5316.0,80470.0
7271.01,Shore Blvd & Astoria Park,4809.0,4718,91.0,9527.0
7281.09,W 76 St & Columbus Ave,38188.0,37294,894.0,75482.0
7284.01,21 Ave & Crescent St,13835.0,13832,3.0,27667.0
7286.01,E 91 St & 2 Ave,46436.0,46577,-141.0,93013.0
7286.02,E 93 St & 2 Ave,25623.0,26215,-592.0,51838.0
7286.05,1 Ave & E 94 St,21694.0,21853,-159.0,43547.0
7288.04,Riverside Dr & W 72 St,50179.0,50328,-149.0,100507.0
7291.06,Ditmars Blvd & 19 St,9551.0,9564,-13.0,19115.0
7293.1,E 88 St & Park Ave,969.0,18208,-17239.0,19177.0
7293.10,E 88 St & Park Ave,37692.0,20745,16947.0,58437.0
7304.08,W 82 St & Central Park W,40562.0,45519,-4957.0,86081.0
7304.08,W 82 St & Central Park West,5686.0,45519,-39833.0,51205.0
7311.02,Amsterdam Ave & W 79 St,69737.0,69238,499.0,138975.0
7311.07,W 78 St & Broadway,37526.0,36176,1350.0,73702.0
7314.03,21 St & 21 Ave,10059.0,10159,-100.0,20218.0
7323.09,5 Ave & E 87 St,70312.0,70712,-400.0,141024.0
7327.01,Wards Meadow Comfort Station,16529.0,16274,255.0,32803.0
7338.02,2 Ave & E 96 St,28756.0,28935,-179.0,57691.0
7340.06,Riverside Dr & W 78 St,23229.0,21468,1761.0,44697.0
7342.01,21 Ave & Shore Blvd,6864.0,6904,-40.0,13768.0
7344.01,E 94 St & Madison Ave,26199.0,26418,-219.0,52617.0
7344.05,E 91 St & Park Ave,41389.0,41643,-254.0,83032.0
7354.01,Central Park W & W 85 St,51382.0,58145,-6763.0,109527.0
7354.01,Central Park West & W 85 St,6839.0,58145,-51306.0,64984.0
7360.1,Amsterdam Ave & W 82 St,1709.0,21326,-19617.0,23035.0
7360.10,Amsterdam Ave & W 82 St,59337.0,39174,20163.0,98511.0
7363.03,21 St & 20 Ave,2717.0,2652,65.0,5369.0
7365.08,E 97 St & 3 Ave,14503.0,14639,-136.0,29142.0
7365.13,E 95 St & 3 Ave,27892.0,28148,-256.0,56040.0
7382.04,W 84 St & Columbus Ave,24636.0,24217,419.0,48853.0
7386.1,2 Ave & E 99 St,332.0,2131,-1799.0,2463.0
7386.10,2 Ave & E 99 St,15723.0,14032,1691.0,29755.0
7388.1,Riverside Dr & W 82 St,865.0,47,818.0,912.0
7388.10,Riverside Dr & W 82 St,37990.0,36548,1442.0,74538.0
7391.02,20 Ave & Shore Blvd,2069.0,2084,-15.0,4153.0
7393.09,E 97 St & Madison Ave,37553.0,37994,-441.0,75547.0
7407.13,E 102 St & 1 Ave,24162.0,24283,-121.0,48445.0
7409.04,W 84 St & Amsterdam Ave,43685.0,42995,690.0,86680.0
7414.17,3 Ave & E 100 St,12664.0,12748,-84.0,25412.0
7432.09,W 89 St & Columbus Ave,47358.0,46455,903.0,93813.0
7436.16,E 103 St & 2 Ave,19683.0,19838,-155.0,39521.0
7443.01,Madison Ave & E 99 St,26132.0,26045,87.0,52177.0
7443.17,E 98 St & Park Ave,14336.0,14566,-230.0,28902.0
7453.01,Central Park W & W 91 St,56305.0,56179,126.0,112484.0
7453.08,W 94 St & Central Park W,202.0,204,-2.0,406.0
7456.03,E 106 St & 1 Ave,15619.0,15698,-79.0,31317.0
7458.03,W 87 St & Amsterdam Ave,41390.0,40977,413.0,82367.0
7458.09,W 90 St & Amsterdam Ave,29421.0,29297,124.0,58718.0
7463.09,E 103 St & Lexington Ave,20082.0,20284,-202.0,40366.0
7484.05,W 87 St & West End Ave,40678.0,39978,700.0,80656.0
7488.24,E 102 St & Park Ave,17020.0,17166,-146.0,34186.0
7502.01,W 92 St & Broadway,35803.0,35607,196.0,71410.0
7504.18,E 106 St & Lexington Ave,14936.0,15158,-222.0,30094.0
7504.19,3 Ave & E 109 St,12428.0,12563,-135.0,24991.0
7511.19,5 Ave & E 103 St,42098.0,42386,-288.0,84484.0
7514.06,Icahn Stadium Plaza,11349.0,11454,-105.0,22803.0
7520.07,Columbus Ave & W 95 St,62199.0,61394,805.0,123593.0
7522.02,1 Ave & E 110 St,25993.0,26220,-227.0,52213.0
7524.09,West End Ave & W 94 St,31081.0,30430,651.0,61511.0
7524.16,Riverside Dr & W 91 St,25249.0,24207,1042.0,49456.0
7528.31,E 106 St & Madison Ave,20278.0,20475,-197.0,40753.0
7538.14,W 100 St & Manhattan Ave,33126.0,33170,-44.0,66296.0
7538.18,Central Park W & W 97 St,50246.0,50216,30.0,100462.0
7540.02,E 114 St & 1 Ave,13540.0,13679,-139.0,27219.0
7540.05,Pleasant Ave & E 116 St,26395.0,26579,-184.0,52974.0
7541.01,W 95 St & Broadway,37239.0,36348,891.0,73587.0
7543.15,3 Ave & E 112 St,10515.0,10664,-149.0,21179.0
7563.06,E 116 St & 2 Ave,10864.0,11015,-151.0,21879.0
7567.06,Lexington Ave & E 111 St,20643.0,20802,-159.0,41445.0
7571.01,Sunken Meadow Comfort Station,6611.0,6668,-57.0,13279.0
7577.27,Central Park W & W 103 St,32663.0,32296,367.0,64959.0
7579.01,Pleasant Ave & E 120 St,8152.0,8214,-62.0,16366.0
7580.01,W 100 St & Broadway,44895.0,43959,936.0,88854.0
7587.16,W 111 St & 5 Ave,28937.0,29122,-185.0,58059.0
7595.17,Columbus Ave & W 103 St,14968.0,13440,1528.0,28408.0
7596.11,1 Ave & E 118 St,20097.0,20072,25.0,40169.0
7599.02,E 115 St & Madison Ave,11727.0,11818,-91.0,23545.0
7599.09,E 115 St & Lexington Ave,17041.0,17190,-149.0,34231.0
7602.05,Lenox Ave & W 111 St,39820.0,40186,-366.0,80006.0
7606.01,W 106 St & Central Park W,29693.0,33614,-3921.0,63307.0
7606.01,W 106 St & Central Park West,4422.0,33614,-29192.0,38036.0
7610.13,W 104 St & Amsterdam Ave,30009.0,29314,695.0,59323.0
7611.02,E 118 St & 3 Ave,14428.0,14663,-235.0,29091.0
7613.04,E 134 St & Walnut Ave,380.0,391,-11.0,771.0
7617.07,Central Park North & Adam Clayton Powell Blvd,51668.0,51933,-265.0,103601.0
7618.01,Bronx Shore Comfort Station,3398.0,3471,-73.0,6869.0
7619.05,W 107 St & Columbus Ave,27395.0,27340,55.0,54735.0
7622.12,2 Ave & E 122 St,9135.0,9123,12.0,18258.0
7623.13,Riverside Dr & W 104 St,33705.0,33125,580.0,66830.0
7625.18,E 118 St & Park Ave,7300.0,7410,-110.0,14710.0
7626.02,Willow Ave & E 133 St,2609.0,2623,-14.0,5232.0
7627.1,Lenox Ave & W 115 St,448.0,513,-65.0,961.0
7627.10,Lenox Ave & W 115 St,16223.0,16490,-267.0,32713.0
7631.23,Frederick Douglass Blvd & W 112 St,42949.0,43111,-162.0,86060.0
7634.01,W 106 St & Amsterdam Ave,28903.0,28434,469.0,57337.0
7636.05,E 123 St & Lexington Ave,13604.0,13855,-251.0,27459.0
7639.06,Walnut Ave & E 136 St,1294.0,1315,-21.0,2609.0
7640.04,E 118 St & Madison Ave,15316.0,15471,-155.0,30787.0
7642.04,E 133 St & Cypress Pl,1119.0,1101,18.0,2220.0
7643.18,Adam Clayton Powell Blvd & W 115 St,15308.0,15465,-157.0,30773.0
7646.04,W 110 St & Amsterdam Ave,38857.0,38574,283.0,77431.0
7648.16,2 Ave & E 125 St,14987.0,15024,-37.0,30011.0
7650.05,West End Ave & W 107 St,30261.0,29957,304.0,60218.0
7652.04,Lexington Ave & E 120 St,10291.0,10385,-94.0,20676.0
7654.04,E 138 St & Willow Ave,2300.0,2307,-7.0,4607.0
7655.22,Lenox Ave & W 117 St,33668.0,34302,-634.0,67970.0
7657.03,St Ann's Ave & Bruckner Blvd,3365.0,3437,-72.0,6802.0
7658.13,Frederick Douglass Blvd & W 115 St,30954.0,31273,-319.0,62227.0
7662.13,Lexington Ave & E 127 St,10055.0,10168,-113.0,20223.0
7667.04,Madison Ave & E 120 St,14903.0,15247,-344.0,30150.0
7669.1,E 138 St & Cypress Ave,122.0,19,103.0,141.0
7669.10,E 138 St & Cypress Ave,4843.0,5068,-225.0,9911.0
7670.09,Adam Clayton Powell Blvd & W 118 St,19452.0,19666,-214.0,39118.0
7680.03,Cathedral Pkwy & Broadway,46355.0,46275,80.0,92630.0
7682.01,Park Ave & E 124 St,51486.0,51967,-481.0,103453.0
7685.14,Mt Morris Park W & W 120 St,18729.0,18818,-89.0,37547.0
7687.05,E 135 St & St Ann's Ave,2779.0,2866,-87.0,5645.0
7688.12,Frederick Douglass Blvd & W 117 St,40063.0,40704,-641.0,80767.0
7691.05,Willis Ave & Bruckner Blvd,6099.0,6263,-164.0,12362.0
7692.11,W 116 St & Amsterdam Ave,27881.0,27778,103.0,55659.0
7696.07,E 128 St & 3 Ave,4240.0,4042,198.0,8282.0
7701.21,5 Ave & W 126 St,17784.0,17988,-204.0,35772.0
7703.14,E 141 St & Jackson Ave,2887.0,2945,-58.0,5832.0
7704.04,Adam Clayton Powell Blvd & W 123 St,24666.0,24966,-300.0,49632.0
7707.08,Brook Ave & E 138 St,5916.0,6359,-443.0,12275.0
7712.04,Alexander Ave & E 134 St,6164.0,6317,-153.0,12481.0
7712.06,Lincoln Ave & E 134 St,7151.0,7216,-65.0,14367.0
7713.01,W 113 St & Broadway,35020.0,34262,758.0,69282.0
7713.11,W 116 St & Broadway,32163.0,31122,1041.0,63285.0
7716.19,Lexington Ave & E 128 St,5628.0,5689,-61.0,11317.0
7719.13,Southern Blvd & E 142 St,2498.0,2495,3.0,4993.0
7720.03,Lenox Ave & W 126 St,45645.0,46414,-769.0,92059.0
7722.06,E 141 St & St Ann's Ave,3763.0,3881,-118.0,7644.0
7723.01,St Nicholas Ave & Manhattan Ave,37367.0,37800,-433.0,75167.0
7726.02,Willis Ave & E 137 St,9774.0,9989,-215.0,19763.0
7727.07,Amsterdam Ave & W 119 St,22600.0,22455,145.0,45055.0
7735.05,5 Ave & W 131 St,13438.0,13524,-86.0,26962.0
7735.23,E 128 St & Madison Ave,10110.0,10185,-75.0,20295.0
7737.06,St Mary's St & Jackson Ave,5290.0,5356,-66.0,10646.0
7738.04,Adam Clayton Powell Blvd & W 126 St,34025.0,34707,-682.0,68732.0
7740.08,Brook Ave & E 141 St,3241.0,3345,-104.0,6586.0
7741.01,Morningside Ave & W 123 St,16172.0,16640,-468.0,32812.0
7741.04,Morningside Dr & Amsterdam Ave,11420.0,11479,-59.0,22899.0
7744.06,Lincoln Ave & E 138 St,12429.0,12548,-119.0,24977.0
7745.07,W 120 St & Claremont Ave,22791.0,21834,957.0,44625.0
7748.02,E 132 St & Madison Ave,10377.0,10426,-49.0,20803.0
7751.05,Wales Ave & E 147 St,3692.0,3838,-146.0,7530.0
7753.13,Lenox Ave & W 130 St,15883.0,16044,-161.0,31927.0
7755.03,St Ann's Ave & E 144 St,3807.0,3843,-36.0,7650.0
7756.1,St Nicholas Ave & W 126 St,912.0,14796,-13884.0,15708.0
7756.10,St Nicholas Ave & W 126 St,36002.0,22563,13439.0,58565.0
7759.08,Willis Ave & E 141 St,6966.0,7106,-140.0,14072.0
7767.06,Southern Blvd & Ave St John,2067.0,2101,-34.0,4168.0
7769.06,5 Ave & E 135 St,7970.0,8041,-71.0,16011.0
7774.02,Adam Clayton Powell Blvd & W 130 St,12372.0,12449,-77.0,24821.0
7777.02,E 144 St & Brook Ave,3794.0,3861,-67.0,7655.0
7781.1,E 142 St & 3 Ave,182.0,2205,-2023.0,2387.0
7781.10,E 142 St & 3 Ave,6238.0,4386,1852.0,10624.0
7783.18,Broadway & W 122 St,16981.0,16887,94.0,33868.0
7788.13,Southern Blvd & E 149 St,7475.0,7609,-134.0,15084.0
7790.04,Lenox Ave & W 133 St,12151.0,12314,-163.0,24465.0
7793.02,E 149 St & Eagle Ave,4282.0,4350,-68.0,8632.0
7795.09,Frederick Douglass Blvd & W 129 St,11537.0,11745,-208.0,23282.0
7798.02,Willis Ave & E 143 St,4392.0,4459,-67.0,8851.0
7800.03,Amsterdam Ave & W 125 St,12689.0,12785,-96.0,25474.0
7803.02,E 138 St & Park Ave,7529.0,7628,-99.0,15157.0
7803.08,E 138 St & Grand Concourse,3116.0,3197,-81.0,6313.0
7807.04,Beck St & Leggett Ave,3977.0,4064,-87.0,8041.0
7809.13,E 138 St & 5 Ave,8201.0,8233,-32.0,16434.0
7812.01,E 149 St & Jackson Ave,5989.0,6122,-133.0,12111.0
7814.01,Adam Clayton Powell Blvd & W 132 St,14985.0,15140,-155.0,30125.0
7816.14,Brook Ave & E 148 St,3494.0,3564,-70.0,7058.0
7818.17,W 129 St & Convent Ave,10989.0,11115,-126.0,22104.0
7820.05,Hunts Point Ave & Bryant Ave,2263.0,2311,-48.0,4574.0
7821.01,Morris Ave & E 142 St,5754.0,5874,-120.0,11628.0
7823.03,Broadway & Moylan Pl,19365.0,19432,-67.0,38797.0
7830.03,Prospect Ave & E 151 St,3921.0,3983,-62.0,7904.0
7832.04,W 135 St & Lenox Terrace Pl,10161.0,10222,-61.0,20383.0
7835.1,St Ann's Ave & Westchester Ave,126.0,211,-85.0,337.0
7835.10,St Ann's Ave & Westchester Ave,3902.0,3865,37.0,7767.0
7837.3,St Nicholas Ave & W 134 St,388.0,8219,-7831.0,8607.0
7837.30,St Nicholas Ave & W 134 St,14923.0,7237,7686.0,22160.0
7840.05,Courtlandt Ave & E 149 St,9594.0,9763,-169.0,19357.0
7840.11,E 147 St & Bergen Ave,5761.0,5873,-112.0,11634.0
7842.16,Amsterdam Ave & W 131 St,8150.0,8290,-140.0,16440.0
7844.05,Barry St & Tiffany St,1754.0,1800,-46.0,3554.0
7845.06,Grand Concourse & E 144 St,11083.0,11163,-80.0,22246.0
7849.1,Longwood Ave & Southern Blvd,86.0,555,-469.0,641.0
7849.10,Longwood Ave & Southern Blvd,3977.0,3609,368.0,7586.0
7851.04,5 Av & W 139 St,1246.0,7309,-6063.0,8555.0
7851.04,5 Ave & W 139 St,6075.0,7309,-1234.0,13384.0
7853.01,Westchester Ave & Jackson Ave,8113.0,8167,-54.0,16280.0
7855.03,Adam Clayton Powell Blvd & W 138 St,19571.0,19724,-153.0,39295.0
7858.02,Bergen Ave & E 152 St,7560.0,7686,-126.0,15246.0
7860.08,Convent Ave & W 135 St,12940.0,12902,38.0,25842.0
7863.03,E 149 St & Morris Ave,10638.0,10730,-92.0,21368.0
7865.09,Broadway & W 131 St,13138.0,13114,24.0,26252.0
7867.04,Southern Blvd & Tiffany St,3175.0,3282,-107.0,6457.0
7868.05,Gerard Ave & E 146 St,9458.0,9549,-91.0,19007.0
7870.02,Prospect Ave & Longwood Ave,2248.0,1873,375.0,4121.0
7872.03,Lenox Ave & W 140 St,13788.0,13914,-126.0,27702.0
7876.07,Frederick Douglass Blvd & W 139 St,10520.0,10380,140.0,20900.0
7879.01,Melrose Ave & E 150 St,19453.0,19771,-318.0,39224.0
7881.09,Old Broadway & W 133 St,4061.0,4075,-14.0,8136.0
7883.06,Lafayette Ave & Hunts Point Ave,3481.0,3538,-57.0,7019.0
7883.09,Seneca Ave & Irvine St,722.0,724,-2.0,1446.0
7883.1,Seneca Ave & Irvine St,24.0,294,-270.0,318.0
7883.10,Seneca Ave & Irvine St,804.0,559,245.0,1363.0
7884.04,E 149 St & Park Ave,10982.0,11077,-95.0,22059.0
7886.02,12 Ave & W 125 St,17049.0,17174,-125.0,34223.0
7888.1,Dawson St & Intervale Ave,22.0,707,-685.0,729.0
7888.10,Dawson St & Intervale Ave,1258.0,617,641.0,1875.0
7891.06,Westchester Ave & E 156 St,3346.0,3265,81.0,6611.0
7893.05,Adam Clayton Powell Blvd & W 141 St,10689.0,10846,-157.0,21535.0
7896.11,E 156 St & Brook Ave,8088.0,8167,-79.0,16255.0
7898.03,St Nicholas Ave & W 137 St,9794.0,9892,-98.0,19686.0
7901.04,Morris Ave & E 153 St,5607.0,5668,-61.0,11275.0
7903.02,Broadway & W 133 St,12310.0,12548,-238.0,24858.0
7905.05,Garrison Ave & Manida St,2175.0,1954,221.0,4129.0
7909.07,Westchester Ave & Longwood Ave,7122.0,7157,-35.0,14279.0
7910.01,Lenox Ave & W 144 St,8603.0,8678,-75.0,17281.0
7910.1,Lenox Ave & W 146 St,131.0,910,-779.0,1041.0
7910.10,Lenox Ave & W 146 St,5098.0,4384,714.0,9482.0
7913.15,Cauldwell Ave & E 158 St,6161.0,6168,-7.0,12329.0
7915.11,Edgecombe Ave & W 141 St,13587.0,13675,-88.0,27262.0
7918.12,Melrose Ave & E 154 St,3852.0,3915,-63.0,7767.0
7920.05,Amsterdam Ave & W 136 St,10501.0,10488,13.0,20989.0
